userName,score,at,content
Pengguna Google,5,2026-03-20 15:11:29,aplikasinya bagus
Pengguna Google,1,2026-03-20 15:05:43,"jangan mau nyimpen uang di sini,ngk ada kantornya, transfer suka pending jarang di kembalikan,di antara 10 transaksi pasti ada saldo kita kurang tanpa keterangan. pokoknya jangan ada yang menabung di sini lagi, promosi nipu"
Pengguna Google,1,2026-03-20 14:49:52,LAMA TOP UP DOANG
Pengguna Google,1,2026-03-20 14:41:00,sering kali pending bisa sampai seharian saat melakukan transfer
Pengguna Google,1,2026-03-20 14:33:59,"Top up ke E-wallet jam 8 malam,, jam 10 masih pending..... coba chat CS di WhatsApp Tidak ada respon."
Pengguna Google,5,2026-03-20 14:27:40,oke
Pengguna Google,1,2026-03-20 14:14:51,Tidak bisa menyelesaikan masalah secepatnya di momen-momen penting transaksi ditunda-tunda.
Pengguna Google,5,2026-03-20 13:55:36,"Al hamdulillah,top up dan bertransaksi dengan baik.🌹"
Pengguna Google,1,2026-03-20 12:48:22,sukak lama kalau mau top up saldo
Pengguna Google,5,2026-03-20 12:04:40,good
Pengguna Google,2,2026-03-20 10:50:45,"sore,,minta tolong k aplikasi bank Jago saya ingin tutup akun,,karena mau ttup akun gak bisa teruss"
Pengguna Google,1,2026-03-20 10:33:05,hadeuh
Pengguna Google,5,2026-03-20 08:56:12,ok
Pengguna Google,5,2026-03-20 08:21:23,bagus cepat
Pengguna Google,5,2026-03-20 08:01:03,saya sangat puas dengan bank jago semogah pitur pinjam aku di aktifkan
Pengguna Google,3,2026-03-20 07:24:39,Kenapa akun jago pas mau transfer malah keblokir
Pengguna Google,5,2026-03-20 06:24:33,mantap
Pengguna Google,5,2026-03-20 06:16:35,Aplikasi yg sangat membantu bisnis saya
Pengguna Google,5,2026-03-20 06:10:07,Bank digital paling keren dari yg lainnya. Mantap!
Pengguna Google,5,2026-03-20 04:35:05,bagus pencairan pinjaman cepat dan gak ribet
Pengguna Google,1,2026-03-20 03:37:01,"ribet bgt pengen login, pake acara video call segala. udah gitu suara customer service nya kecil bgt. aplikasi bodoh."
Pengguna Google,5,2026-03-20 01:12:06,keren
Pengguna Google,5,2026-03-19 23:30:47,Terbaikku
Pengguna Google,5,2026-03-19 23:26:53,lumayan dapat fitur pinjaman 3.000.000 belum genap setahun padahal
Pengguna Google,1,2026-03-19 23:04:12,"Sudah hampir 5 tahun menggunakan Bank Jago, tapi belakangan ini tidak bisa login sama sekali. Sudah coba berbagai cara tetap gagal. Ini sangat merugikan pengguna lama. Mohon segera diperbaiki, karena kualitas aplikasi sekarang terasa sangat buruk"
Pengguna Google,4,2026-03-19 22:42:22,tolong buatin WIDGET buat kecepatan Scan QRIS di android dong min... seperti BRIMO dan CIMB udah punya. bagus dan praktis selalu saya pake buat transaksi via scan qris sehari2...
Pengguna Google,5,2026-03-19 22:10:27,terbaiklah pokok nya sering²aja kasih hadiah gratis dijamin top 1 dimana aja
Pengguna Google,5,2026-03-19 21:34:11,mohon dibantu untukalamatatau tujuan komplain terkait akun yang terblokir
Pengguna Google,1,2026-03-19 21:20:36,kenapa mau reset pasword muter trus sihh hadehh
Pengguna Google,5,2026-03-19 21:11:27,joss....
Pengguna Google,1,2026-03-19 20:13:53,saldo hilang apk jelek mana gak kembali lagi saldo gw
Pengguna Google,5,2026-03-19 17:24:46,sangat bagus sekali banyak membantu nya dalam kebutuhan apapun di apk ini buat saya pribadi oke banget . terimakasih buat bank jago saya oke banget sama apk nya
Pengguna Google,5,2026-03-19 16:56:45,nyaman buat di pakai
Pengguna Google,5,2026-03-19 15:16:18,bagus dan sangat cepat
Pengguna Google,5,2026-03-19 13:48:15,suka karna bisa ngemanage uang sendiri
Pengguna Google,1,2026-03-19 12:18:55,"Segera di update, karena sekarang sering koneksinya terputus. Update: makin parah aplikasinya, nggk bisa buat apa"", koneksi terputus terhubung tiap saat, mau transaksi aja sangat susah karena sering terputus koneksinya. Perlahan pindahkan semua uang dari jago"
Pengguna Google,5,2026-03-19 11:04:47,bagus
Pengguna Google,3,2026-03-19 09:08:57,mantap
Pengguna Google,1,2026-03-19 08:07:24,ribet bet anjir brp kali daftar gagal terus
Pengguna Google,5,2026-03-19 07:36:55,Sangat membantu dalam proses pembelajaran
Pengguna Google,2,2026-03-19 07:03:00,"aplikasinya lemot, dipakek bayar metode qris lemot, transfer proses lemot"
Pengguna Google,3,2026-03-19 06:46:41,Gimana ya cara mengganti no hp yg SDH hilang sama hp dengan no yg baru sampai2 saya topup ke goplay bank jago tidak masuk saldo nya hangus tidak tau kmna uang nya
Pengguna Google,5,2026-03-19 05:30:37,bagus
Pengguna Google,5,2026-03-19 03:27:59,sangat bagus
Pengguna Google,1,2026-03-19 03:07:29,"ekosistem buruk login di persusah padahal pas daftar password pake spasi giliran login pake spasi juga malah password salah, gimana sih min update lah sistemnya"
Pengguna Google,5,2026-03-19 02:02:08,puas
Pengguna Google,1,2026-03-18 23:51:32,"akun saya berkali-kali dikunci tanpa sebab, pelayanan tanya jago juga sangat buruk, keluhan saya diabaikan tidak ada yg respon"
Pengguna Google,5,2026-03-18 23:39:33,👍👍👍
Pengguna Google,5,2026-03-18 22:59:33,update baru bisa beli mata uang luar bagus sedikit saran mungkin bisa menambahkan untuk membeli emas biar makin diservikasi bank jago ini ekosistemnya paling bagus si di antara bank digital lain
Pengguna Google,4,2026-03-18 19:43:57,"bagus dan nyaman, semoga kedepannya lebih maju lagi"
Pengguna Google,5,2026-03-18 19:34:46,bagus
Pengguna Google,5,2026-03-18 18:57:20,sangat membantu
Pengguna Google,5,2026-03-18 17:25:40,keren bgtz lancar berkah
Pengguna Google,5,2026-03-18 17:13:05,"ini sangat keren tanpa saya tau tiba tiba dapet bonus dari bank jago, pengiriman cepat top up juga cepat keren abis ini"
Pengguna Google,5,2026-03-18 15:04:52,aman dan terpercaya
Pengguna Google,5,2026-03-18 14:42:43,mantap banget ini bank digital
Pengguna Google,5,2026-03-18 14:26:35,sangat bagus untuk transaksinya dan mudah untuk memahaminya
Pengguna Google,5,2026-03-18 14:10:54,Favorite
Pengguna Google,1,2026-03-18 14:08:42,lemottt bangett varifikasi data muter2 mulu loll banget sumpah
Pengguna Google,1,2026-03-18 13:10:12,"apaan dah, mw kirim uang 10ribu aja kaga bisa, udah bener kantong utama isi 12.400, tulisan saldo tidak mencukupi, ini eror atw apa? ngeselin bet!!!!"
Pengguna Google,5,2026-03-18 11:49:54,"orang baru, langsung full bintang"
Pengguna Google,1,2026-03-18 11:33:51,aplikasi yg ga jelas... sudah nunggu proses pengajuan 2x24 jam tapi tetep ga ada kejelasan... mulai hari ini aplikasi sy hapus.. data2 sy jngan disalahgunakan y..
Pengguna Google,5,2026-03-18 10:42:23,mantap jago mudah gak ribet
Pengguna Google,5,2026-03-18 10:26:45,good
Pengguna Google,5,2026-03-18 10:06:16,sukses...jago
Pengguna Google,5,2026-03-18 09:45:08,Good
Pengguna Google,5,2026-03-18 09:15:38,mantap
Pengguna Google,5,2026-03-18 09:05:36,"akun tidak bisa di buka,,lupa katasandi"
Pengguna Google,5,2026-03-18 09:03:04,sangat membantu
Pengguna Google,3,2026-03-18 08:34:48,"kak bagaimana ini tidak bisa loginn? koneksi terputus terus, pdhal sinyal normal,sering erorr gangguan,,tapi CS gercep"
Pengguna Google,5,2026-03-18 07:33:15,baik ka
Pengguna Google,5,2026-03-18 07:18:30,sangat membantu dalam kelola aset investasi
Pengguna Google,5,2026-03-18 06:52:45,mantap
Pengguna Google,5,2026-03-18 06:22:08,beres
Pengguna Google,5,2026-03-18 05:54:44,"jago lumayan membantu dalam bertransaksi, cuma kadang biaya TF gratisnya terbatas. tapi aku suka"
Pengguna Google,5,2026-03-18 05:32:38,bagus
Pengguna Google,1,2026-03-18 04:24:20,kenapa mau login di akun sendiri susah sekali saya mau ambil uang saya sendiri di persulit kalo bisa bantu saya akan ksih bintang 5 KLO nda bisa bantu saya nda akan rubah
Pengguna Google,5,2026-03-18 03:12:12,"bagus bgt sih bank jago, tapi minusnya suka lama ketika transaksi"
Pengguna Google,5,2026-03-18 03:07:27,good job
Pengguna Google,5,2026-03-18 02:54:48,saya melakukan transaksi dan terkena pending saya sedikit kecewa tolong diperbaiki supaya orang tidak menguinstal aplikasi ini!!
Pengguna Google,5,2026-03-18 02:51:15,sangat membantu dan mempermudah transaksi keuangan saya...
Pengguna Google,5,2026-03-18 02:38:19,sangat bagus
Pengguna Google,1,2026-03-18 02:25:43,"kacau sudah mengisi pin dengan benar selalu salah, dan saya sudah masukan password saya dengan benar juga tetap salah, yang dimana passwordnya baru saya rubah di hari itu juga, mengecewakan banget sih"
Pengguna Google,1,2026-03-18 02:17:51,"apknya gajelas,penghapusan akun saja dipersulit, data diri yang salah juga susah diganti. jika memang untuk keamanan bisa pakai biometrik atau yang lain, bukan malah mempersulit prosesnya. tolong diperbaiki lagi"
Pengguna Google,5,2026-03-18 00:59:50,Keren
Pengguna Google,5,2026-03-18 00:59:43,worth it
Pengguna Google,5,2026-03-17 23:06:08,istimewa
Pengguna Google,1,2026-03-17 22:58:39,"aplikasi saya tidak bisa dibuka,sudah ganti password juga tetep ajaa, akhirnya aplikasi saya hapus,sangat tidak rekomend"
Pengguna Google,5,2026-03-17 21:45:54,terbaik 🫡🫡🫡😘
Pengguna Google,5,2026-03-17 21:03:15,sangat baguss
Pengguna Google,1,2026-03-17 20:59:54,"setiap ganti hp,,, selalu aja susah di pindah ke hp baru pdhl semua udah sesuai,, bahkan udah berkali-kali di cek"
Pengguna Google,5,2026-03-17 19:54:05,mantap
Pengguna Google,1,2026-03-17 19:49:22,"adminnya gak bener gak provlem solving samsek, hati2 jika ada trouble"
Pengguna Google,1,2026-03-17 19:21:14,"pliss ya kak tolong perbaiki, kenapa akun saya gabisa masuk lagi? padahal awal nya aman aman aja lohh, tiba tiba banget ke log out terus ga bisa masuk lagi, salah masukin password terus padahal udah bener, mohon bantuannya."
Pengguna Google,2,2026-03-17 19:03:41,bagus
Pengguna Google,1,2026-03-17 18:00:58,"please jelek banget responnya belibet, saya transfer uang, saldonya udah kepotong tapi ke penerima nya belum masuk, udah dua kali saya seperti ini, untuk yang pertama masih dimaklumi, tapi ini yang terakhir deh, gabakal pake jago lagi"
Pengguna Google,3,2026-03-17 17:17:50,giliran mau TF pinjaman kalo malem malem kok susah .. tadi d aplikasi seblah skrg apk ini 🤕🤕🤕
Pengguna Google,5,2026-03-17 17:11:12,keren mantap
Pengguna Google,5,2026-03-17 17:08:43,semaoga dapat pinjaman nya
Pengguna Google,5,2026-03-17 16:27:10,Sangat membatu buat yg lgi membutuhkan
Pengguna Google,5,2026-03-17 16:25:07,sangat membantu
Pengguna Google,5,2026-03-17 16:12:14,bagusss
Pengguna Google,5,2026-03-17 16:08:10,mantap broooo
Pengguna Google,5,2026-03-17 15:18:20,amanah keamanan cukup baik👍
Pengguna Google,5,2026-03-17 14:55:11,Bagus Banget
Pengguna Google,5,2026-03-17 14:42:19,"𝐦𝐮𝐝𝐚𝐡𝟐𝐚𝐧 𝐬𝐥𝐚𝐥𝐮 𝐚𝐦𝐚𝐧 𝐛𝐮𝐪𝐭 𝐧𝐚𝐛𝐮𝐧𝐠 𝐝𝐢𝐬𝐢𝐧𝐢, 𝐤𝐚𝐥𝐚𝐮 𝐛𝐢𝐬𝐚 𝐝𝐢 𝐭𝐢𝐧𝐠𝐤𝐚𝐭𝐤𝐚𝐧 𝐥𝐚𝐠𝐢 𝐦𝐞𝐧𝐣𝐚𝐝𝐢 𝐥𝐞𝐛𝐢𝐡 𝐛𝐚𝐢𝐤"
Pengguna Google,1,2026-03-17 14:27:57,bruk dalam transaksi pelayanannya
Pengguna Google,1,2026-03-17 13:56:28,tiba tiba akun saya di blokir
Pengguna Google,5,2026-03-17 13:19:42,Sangat bagusss
Pengguna Google,3,2026-03-17 13:14:35,tolong dong saya buka rek bank jago . tp no hp saya hilang. saya ingin mengganti nya dengan no hp yg baru.
Pengguna Google,5,2026-03-17 13:09:27,sangat membantu dan memberikan pelayanan terbaik untuk nasabah
Pengguna Google,5,2026-03-17 12:58:34,"puas,, sayang limit pinjam.an tidak tersedia padahal sering transaksi pakai bang jago"
Pengguna Google,5,2026-03-17 12:31:12,transaksi cepat
Pengguna Google,5,2026-03-17 11:09:33,Terimakasih
Pengguna Google,5,2026-03-17 09:00:17,bagus
Pengguna Google,5,2026-03-17 08:52:57,bagus dan mempermudah kita dalam bertransaksi apapun
Pengguna Google,1,2026-03-17 08:50:07,pinjaman di tolak dan tidak ad limit untuk saat ini mulai tgl 17/03/2026 saya hpus dlu apknya jdi klo ad ap2 saya gx mau tnggung jawab
Pengguna Google,5,2026-03-17 08:28:15,bagus
Pengguna Google,5,2026-03-17 08:07:51,simple and easy
Pengguna Google,2,2026-03-17 07:01:56,"barusan saya download bank jago, tapi kok NIK saya udah ada yang pakai ya ? siapa kah yang pakai NIK saya ? apakah data diri saya kesebar ?"
Pengguna Google,5,2026-03-17 06:48:45,suka. mudah terpecaya
Pengguna Google,1,2026-03-17 06:33:17,"handphone saya hilang, verivikasi buat masuk lagi . ga bisa ga seperti Bank lain payah bank jago, ga usah lah pake bank jago"
Pengguna Google,5,2026-03-17 05:11:50,Ok
Pengguna Google,5,2026-03-17 04:59:30,jago memang mantap
Pengguna Google,5,2026-03-17 04:55:36,mantap
Pengguna Google,5,2026-03-17 04:42:11,"aplikasi nyaa baguss bgtt, ngebantu aku dalam mengatur keuangan"
Pengguna Google,5,2026-03-17 04:32:25,sangat rekomendasi untuk teman2
Pengguna Google,5,2026-03-17 04:22:11,"sangat membantu sekali jika di luar negri,, tanpa daftar langsung ke bank, langsung bisa buat transfer hanya modal ktp,, dan jika ada masalah cepat"
Pengguna Google,5,2026-03-17 04:12:21,bagus mantap
Pengguna Google,5,2026-03-17 04:08:51,mantab
Pengguna Google,5,2026-03-17 03:31:18,bguss
Pengguna Google,5,2026-03-17 03:25:18,good
Pengguna Google,5,2026-03-17 03:20:25,Salah Satu Bank yang mantap. jago seperti namanya simpel bertransaksi. ada juga memberikan bonus pokoknya mantaplah
Pengguna Google,5,2026-03-17 03:11:08,senang
Pengguna Google,5,2026-03-17 03:10:29,nyaps
Pengguna Google,1,2026-03-17 02:47:39,parah parah parah buat transaksi susahnya minta ampun ngeleg parah gak ada koneksi internet padahal internet full wifi kocak emang bank 1ini
Pengguna Google,5,2026-03-17 02:40:35,sangat bagus
Pengguna Google,5,2026-03-17 02:25:25,Mantap Jagoan
Pengguna Google,5,2026-03-17 02:05:25,bagus dan aman
Pengguna Google,5,2026-03-17 01:23:25,nice
Pengguna Google,5,2026-03-17 01:12:10,promo cash back nya menarik saya suka
Pengguna Google,1,2026-03-16 22:46:11,mau login dipersulit
Pengguna Google,5,2026-03-16 22:45:47,bagus kali
Pengguna Google,5,2026-03-16 21:54:48,bagus
Pengguna Google,5,2026-03-16 21:52:52,👍
Pengguna Google,5,2026-03-16 20:28:48,"sejauh ini masih ok,bisa di andalkan dan terpercaya, sangat membantu sekali"
Pengguna Google,5,2026-03-16 20:26:42,josss
Pengguna Google,5,2026-03-16 20:16:41,bang jago ok
Pengguna Google,5,2026-03-16 18:16:04,membantu sekali saya cair 2 jt
Pengguna Google,5,2026-03-16 16:33:38,mantap
Pengguna Google,5,2026-03-16 16:22:10,cepat dan aman
Pengguna Google,5,2026-03-16 16:08:34,bagus
Pengguna Google,5,2026-03-16 15:27:37,Saya baru coba. Saya rasa aplikasi bank Jago bekerja dengan baik. Dan saya akan coba lebih banyak fitur fiturnya.
Pengguna Google,5,2026-03-16 15:06:11,Mantap
Pengguna Google,5,2026-03-16 14:36:03,"sangat bagus sekali. mbanking termantep sepanjang masa. bisa atur keuangan disini tanpa kena biaya admin berkali-kali. bagus, sangat recomend"
Pengguna Google,5,2026-03-16 14:16:06,ok apk nya
Pengguna Google,5,2026-03-16 14:07:34,aplikasi sangat bagus 💯 persen cocok buat krim kemana pun bisa
Pengguna Google,5,2026-03-16 12:20:40,good
Pengguna Google,4,2026-03-16 11:49:27,sudah update tapi tidak ada perubahan ..penawaran pinjaman juga gak ada
Pengguna Google,5,2026-03-16 11:48:43,Bagus buat menabung
Pengguna Google,5,2026-03-16 11:48:30,mantap n mempermudah transaksi👍
Pengguna Google,1,2026-03-16 11:21:03,"13/03/26 14:51 saya top up OVO statusnya ""Tunggu sebentar"" (uang terpotong, tapi tidak ter-top up). Saya langsung telpon 1500746, katanya tunggu 1 hari. Saya kira 24 jam. 24 jam kemudian masih sama, saya telpon lagi + email, katanya ""memang bukan 24 jam, tapi 1 hari sampai 23:59 esoknya (14/03/26 23:59)"". 15/03/2026 10:42 via email diinfokan: Proses pengecekan 1 hari kerja. Senin 16/03/2026 11:54 saya kirim email reminder. 16/03/2026 15:15 uang sudah direfund 🙏🏼 Terimakasih"
Pengguna Google,5,2026-03-16 11:21:01,bank teraman dan terbaik Pkoknya
Pengguna Google,4,2026-03-16 11:13:34,sayang no. hp yang terdaftar hilang namun ga bisa aktifkan
Pengguna Google,1,2026-03-16 10:17:15,tiba tiba log out sendiri sangat kecewa sekali.
Pengguna Google,1,2026-03-16 09:39:34,"apa""an ini, hanya karna whatsaap gw kebened, gw gabisa login lagi, persyaratannya banyak banget, pake harus tanda tangan matrai segala, udah lah hapus aja, lagian ga penting juga."
Pengguna Google,5,2026-03-16 09:07:28,mantap
Pengguna Google,5,2026-03-16 09:02:01,"paling mantap diantara sekian banyak paylater, limitnya jg gede bayar dipercepat jg ga kena pinalty, serta banyak fitur lainnya yang jg keren buat belanja online"
Pengguna Google,5,2026-03-16 08:48:27,"aplikasi nya sangat bagus, dan di penggunaan qr prosesnya cepat"
Pengguna Google,5,2026-03-16 08:07:37,"mau tanya kenapa hari ini apk bang jago ga bisa transaksi,koneksi terputus padahal koneksi internet On"
Pengguna Google,5,2026-03-16 07:57:36,easy use
Pengguna Google,1,2026-03-16 07:54:00,mau ganti HP aja susah udah verifikasi di HP pertama tetep gak bisa untung HP pertama belom mati gimana ni solusinya ada saldo disituuu!!!
Pengguna Google,1,2026-03-16 07:35:50,uang hilang
Pengguna Google,3,2026-03-16 07:30:41,"ini kenapa saya tidak bisa login,,pdhl uda terkait dgn akun gopay ?"
Pengguna Google,5,2026-03-16 06:25:28,mantap bang jago semoga Fitur pinjaman jago saya segara aktip dan dapat di pake terimaksih saya blm dapat Fitur pinjam dana cepat bank jago
Pengguna Google,5,2026-03-16 05:12:08,sangat mudah untuk kepentingan hari2.... untuk bisnis atau urusan
Pengguna Google,5,2026-03-16 04:03:25,mantap poll deh Bank jago😍😍
Pengguna Google,5,2026-03-16 03:36:17,good
Pengguna Google,3,2026-03-16 03:29:04,Maaf saya rating 3 dulu ya🙏 Aduh saya kirim uang dari bank jago malah tertahan saldonya di bank jago alias pending ngurusnya lama banget padahal semua data sudah sama ampun ini harus nunggu dan menunggu terus kirain proses 1x24 jam tapi lebih dari 1x24 jam makanya sisa saldo saya besoknya langsung di kirim ke norek saya yang lain takutnya malah jadi masalah lagi ga bisanya di ambil atau tertahan seperti ini kecewa saya prosesnya lama sekali untuk bank jago mohon tingkatkan lagi kinerjanya
Pengguna Google,1,2026-03-16 03:20:25,saya transfer uang melalu seabank ke bank jago . status sukses di seabank . tapi tidak masuk di saldo bank jago . tidak ada solusinya . hati hati jika mau isi saldo di bank jago bisa hilang uang kalian .
Pengguna Google,1,2026-03-16 02:19:59,"super duper lemot, ini aplikasi dibuka loading lama, muncul notif periksa koneksi internet, padahal udah pake wafi + paket data, diaplikasi lain lancar2 aja, bikin kecewa aja ni apk. mudah2an segera diperbaiki. thx"
Pengguna Google,1,2026-03-16 01:02:01,akun saya gak bisa masuk ribet banget ini bang jadioo
Pengguna Google,5,2026-03-16 00:34:42,terbaik
Pengguna Google,5,2026-03-16 00:23:00,mantap bang jago
Pengguna Google,5,2026-03-15 23:30:16,mantap pokoke lah
Pengguna Google,5,2026-03-15 23:22:23,mantap
Pengguna Google,5,2026-03-15 23:09:40,terimakasih
