reviewId,content,score,sentiment,clean_text
be788ee2-c08c-499b-a5a1-952442670aab,"di android 16, apk selalu logout saat di tutup. menyulitkan transaksi karena permintaan login setiap kali membuka kembali aplikasi.",5,positive,di android apk selalu logout saat di tutup menyulitkan transaksi karena permintaan login setiap kali membuka kembali aplikasi
702e28e8-5293-44d3-88a3-67ebd7e88857,"sering terkendala, musti instal ulang berkali kali",3,negative,sering terkendala musti instal ulang berkali kali
24ae3558-96b1-486e-bbf9-ba857e2d800c,disuruh update berkali kali tapi masih tetep ada bug nya. tiap klik labih dari 3 kali selalu layar langsung jadi putih. kudu ngakalin terus dengan close si jago lalu di buka lagi,1,negative,disuruh update berkali kali tapi masih tetep ada bug nya tiap klik labih dari kali selalu layar langsung jadi putih kudu ngakalin terus dengan close si jago lalu di buka lagi
8a20c4f0-40f4-416c-be50-7d8b4fc9edb7,good,5,positive,good
027983f1-754a-4d62-9638-8d5c3c0ded80,suka karna tf ke berbagai bank gratis klo ga gratis lagi bintang 1 pakyu men,5,positive,suka karna tf ke berbagai bank gratis klo ga gratis lagi bintang pakyu men
92275595-a730-49e3-8404-4fa1959667d3,"Jago ngebantu banget buat menuhin segala kebutuhan bayar, nabung, atau invest.",5,positive,jago ngebantu banget buat menuhin segala kebutuhan bayar nabung atau invest
784c260d-4f5e-40c4-a8a7-454fa71aec62,Always the best in Banking transaction,5,positive,always the best in banking transaction
3f498a1b-82dd-4f94-b01f-a248e0952ef4,sangat berguna,5,positive,sangat berguna
3ccd5b82-32f6-4a31-b1b8-eec034f58c8e,"This app helped me to pay for my game subscriptions whereas my local credit card fail to do so. honestly, it's best app for me!",5,positive,this app helped me to pay for my game subscriptions whereas my local credit card fail to do so honestly its best app for me
c0117927-bb30-4e91-8729-a6d23b5fbf27,"tidak bisa login padahal username dan password sudah benar, dan pertama masuk terus keluar sendiri katanya gabisa login akun. Tolong developer nya ini direspon soalnya di rekening saya masih ada uangnya mau ditarik jadi gabisa gara2 masalah login doang dan cs nya juga slow respon banget",1,negative,tidak bisa login padahal username dan password sudah benar dan pertama masuk terus keluar sendiri katanya gabisa login akun tolong developer nya ini direspon soalnya di rekening saya masih ada uangnya mau ditarik jadi gabisa gara masalah login doang dan cs nya juga slow respon banget
5f9961fd-03fd-458e-89c5-7d6538e37858,"Not the best but It's really helpful for the feature that directly linked to Gopay, Gojek & Tokopedia Ecosystems",4,positive,not the best but its really helpful for the feature that directly linked to gopay gojek tokopedia ecosystems
13ab0ccb-0bab-4c53-af1f-822334789abe,"keren, pocketnya berguna buat tabungan",5,positive,keren pocketnya berguna buat tabungan
85f54115-a1f6-48a3-aead-ca319c0139e0,awesome,5,positive,awesome
30a8febe-adb4-431c-9e74-7510e3ea07bb,great,5,positive,great
4cc283bf-f161-4326-9880-873d51a7fd52,dompet digital recommended,5,positive,dompet digital recommended
5b3a9465-254e-4d6e-b1fd-e54fd398e6a9,"ui ux nya gen z bgt sih wkwk, udah dari 2022 pakai Jago dan paling suka bank ini dari digital bank lain, so far aman-aman aja",5,positive,ui ux nya gen z bgt sih wkwk udah dari pakai jago dan paling suka bank ini dari digital bank lain so far amanaman aja
e6544fa5-14d3-43bb-86a4-4ed61239ba9f,buat pocket suka nyangkut,1,negative,buat pocket suka nyangkut
d2d59294-0bb6-4d15-a721-5ab13cab93c6,"Overall functional dan baik. Terhitung cepat. Integrasi lumayan baik dengan bibit, lebih mudah untuk investasi. Penggunaan jago syariah juga otomatis memfilter obligasi di bibit/stockbit. Satu kekurangan mungkin untuk QRIS yang belum ada fungsi untuk discan/integrasi untuk Alfa/Indomart.",5,positive,overall functional dan baik terhitung cepat integrasi lumayan baik dengan bibit lebih mudah untuk investasi penggunaan jago syariah juga otomatis memfilter obligasi di bibitstockbit satu kekurangan mungkin untuk qris yang belum ada fungsi untuk discanintegrasi untuk alfaindomart
c4a8cacc-4435-4ac1-b3af-d6a28505926d,KTP ku terdaftar dengan nmr yang hilang mau perbarui nomor gak tau caranya karena gak bisa login,1,negative,ktp ku terdaftar dengan nmr yang hilang mau perbarui nomor gak tau caranya karena gak bisa login
fca9b64d-22dd-40e7-a905-7a041e8a1bf1,content nabrak navigator bar susah pilih atau isi field paling bawah karena ketutup navigator bar,3,negative,content nabrak navigator bar susah pilih atau isi field paling bawah karena ketutup navigator bar
aa20c0a8-04e2-4429-93d0-f6394fac8e72,Abis update minta login ulang. Ketika login disuruh cek perangkat lain untuk otentikasi. Ketika buka app di perangkat lain malah ilang tuh notif dan ga ada di pesan. Coba benerin. Nyusahin.,2,negative,abis update minta login ulang ketika login disuruh cek perangkat lain untuk otentikasi ketika buka app di perangkat lain malah ilang tuh notif dan ga ada di pesan coba benerin nyusahin
5a9e894f-24d2-48ae-b430-a0bd26cb0d08,payah tidak Ada sediakan barcode,3,negative,payah tidak ada sediakan barcode
c8419ec9-e77b-4805-9336-68741999fa36,"suka banget sama bank ini. transfer bank gratis terus adminnya, ke e wallet juga gratis. intinya suka banget dah",5,positive,suka banget sama bank ini transfer bank gratis terus adminnya ke e wallet juga gratis intinya suka banget dah
dde67987-682e-4e5e-a893-1ec887517fb7,凉爽的,5,positive,
96228c37-b68e-48f9-a0c2-54d2b2799325,masalah pembayaran token PLN,1,negative,masalah pembayaran token pln
606d531e-b083-4751-8355-09c805351c5d,cihuy bingits,5,positive,cihuy bingits
e5413696-6a27-46d7-b53e-2b30114e1d49,I love bank jago so much. no further words needed.,5,positive,i love bank jago so much no further words needed
6ff7fbf6-be3e-4474-b660-dc66d03e8173,"Really simple UI, I like it. Bank Jago is also really good for university students like me :))).",5,positive,really simple ui i like it bank jago is also really good for university students like me
5fc23134-e647-4e9f-8306-663edeb9aeeb,Alhamdulillah semoga tetap amanah ya,5,positive,alhamdulillah semoga tetap amanah ya
c3534a63-347f-4190-9ad1-dd72d83432f6,"Saya tidak pernah ganti pin tiba tiba salah, saya BARU SAJA ganti password, password yang BARU SAJA saya SET itu salah, dan saya ada semua screenshot nya jadi tidak mungkin ada human error",1,negative,saya tidak pernah ganti pin tiba tiba salah saya baru saja ganti password password yang baru saja saya set itu salah dan saya ada semua screenshot nya jadi tidak mungkin ada human error
620a5a6f-89d2-4a9b-a729-f2ff0030cf4a,Good,5,positive,good
eb1ed810-2d3e-44ee-b79a-855b1844bb6a,kalian harus coba sihh,5,positive,kalian harus coba sihh
c5a1711b-9727-4386-82b6-e51743336478,jagonya sedot saldo,1,negative,jagonya sedot saldo
9abbdae1-889c-492d-b751-daec2cad4a87,"mantap bank jago, gapernah lemot atau trouble selama ini. teruskan, sampai kepikiran hapus bri demi ini haha. kalau konsisten bagus pelayanannya bisa2 ku hapus beneran bigbank satu itu haha. lets see",5,positive,mantap bank jago gapernah lemot atau trouble selama ini teruskan sampai kepikiran hapus bri demi ini haha kalau konsisten bagus pelayanannya bisa ku hapus beneran bigbank satu itu haha lets see
4272d379-378a-4805-b133-c3bb328d9b77,awesome digital bank,5,positive,awesome digital bank
6297c551-5846-4e33-a205-9c3dbcf828b9,muantap bank jago banyak hadiah tanxs ya👍,5,positive,muantap bank jago banyak hadiah tanxs ya
aa04d004-7ec6-4bbf-aefc-8f1b71ca5454,worst app. harus login berulang Kali setiap buka app layaknya abis instal. cukup sebulan aja.,1,negative,worst app harus login berulang kali setiap buka app layaknya abis instal cukup sebulan aja
188c30c7-dd67-4324-88a0-09194e029cb7,Oke,5,positive,oke
da30083b-3bb6-4382-82f3-51a9c7c72f23,really cool,5,positive,really cool
bff08b34-5f29-4390-9b7d-206f2a9bc881,best.,5,positive,best
8eafcc37-3b8a-4977-8f9b-c2ac070ae110,Cool app to manage your cash flow :3,5,positive,cool app to manage your cash flow
9c8f778f-8565-4963-bb6f-9b0a05852534,"Mau minta tolong diperbaiki sistemnya, aplikasi Jago tidak compatible dengan Oppo A6 Pro 4G, pada histori transaksi tidak keluar lengkap, banyak yang hilang. Juga pada pie chart bulanan, tidak semua keluar per jenis transaksi. Mohon dapat diperbaiki agar 100% compatible.",3,negative,mau minta tolong diperbaiki sistemnya aplikasi jago tidak compatible dengan oppo a pro g pada histori transaksi tidak keluar lengkap banyak yang hilang juga pada pie chart bulanan tidak semua keluar per jenis transaksi mohon dapat diperbaiki agar compatible
44e8be90-5ad1-4669-8fbc-cd04e337466b,"Bank Digital andalan utk RDN investasi saham saya, sangat mudah dannserba instant, dapat banyak nomor rekening sesuai kebutuhan kita dengan dompet² untuk menajemen keuangan. Aplikasi sangat cepat dan dapat diandalkan. Saya beli sahamnya juga dong.. 👻",5,positive,bank digital andalan utk rdn investasi saham saya sangat mudah dannserba instant dapat banyak nomor rekening sesuai kebutuhan kita dengan dompet untuk menajemen keuangan aplikasi sangat cepat dan dapat diandalkan saya beli sahamnya juga dong
a523fa58-3466-4456-ba01-287f1f4d01cf,Mantap,5,positive,mantap
b81ea854-dd8c-46b6-9f17-3408b925e051,mantaap serbaguna,5,positive,mantaap serbaguna
6143074f-5288-4d9f-95a2-572c34178075,great app,5,positive,great app
06685b55-5956-455d-a126-cb34f0b7fe92,"good, even really good, as if it's not just about seeking profit but also feels like it's helping users. Thank you, JAGOAN!",5,positive,good even really good as if its not just about seeking profit but also feels like its helping users thank you jagoan
9840294d-a8e6-4e06-9527-1919438a6c52,aplikasi sering keluar sendiri,3,negative,aplikasi sering keluar sendiri
12a215ee-a5e3-4603-a907-f78327b42c6b,"Had a good run until my account got logged out by itself 2x in the last 24h. I was just opening the app for QRIS, nothing else! Tried to login, then it was saying my PIN and Password was wrong. And still doing that even after I successfully reset my password. Twice! I whatsapp-ed their support, and it was just extremely slow response for such critical issue. Extremely disappointed. I was finally able to login after reinstalling. And first thing I did was moved out all my assets out of Jago.",1,negative,had a good run until my account got logged out by itself x in the last h i was just opening the app for qris nothing else tried to login then it was saying my pin and password was wrong and still doing that even after i successfully reset my password twice i whatsapped their support and it was just extremely slow response for such critical issue extremely disappointed i was finally able to login after reinstalling and first thing i did was moved out all my assets out of jago
38385e38-1cd6-406a-b0e8-fc72c10d0fcc,good..,5,positive,good
6ab66bdc-95a3-4a05-a315-05aab288f888,Intuitive And Easy To Use,5,positive,intuitive and easy to use
8a7bb489-b143-438b-8038-13be4b76e022,bagus,5,positive,bagus
29b35376-4ebe-4eee-860e-d64b4107f27f,ok,5,positive,ok
1ed2092a-cf58-4573-a355-96061191f98a,Dompet digital untuk semua kebutuhan!!!,5,positive,dompet digital untuk semua kebutuhan
69a208cb-653f-46d2-8a16-2a2b9c03a602,good finance apps,5,positive,good finance apps
579c6a5e-9e3c-4c38-8568-4a331c931cf7,"great banking app overall.. just need to fix problem with the session .. it should log out automatically when session end, instead of just hanging and require user to re-log in by themselves",5,positive,great banking app overall just need to fix problem with the session it should log out automatically when session end instead of just hanging and require user to relog in by themselves
6124e8d3-585e-4e1a-9eef-cf02567a1d9e,"Sistem bank yang aneh, saldo cukup untuk debet namun justru dibilang gagal Dan dikenakan penalti berkali-kali, bisa-bisa kuras tabungan.",1,negative,sistem bank yang aneh saldo cukup untuk debet namun justru dibilang gagal dan dikenakan penalti berkalikali bisabisa kuras tabungan
d1098bf1-3eaf-4b9a-9b2d-ac62d14fb6ba,"buat akun pribadi atas nama sendiri, udah telfon beberapa kali untuk buka blokir akun. 3 minggu untuk urus begian doang, ujungnya direspon kalo udah ga bisa punya akun di bank ini. giliran tanya sisa saldo gimana disuruh ke kantor polisi, ya saya tau ke kantor polisi tapi apa tujuannya? apa cuma datang terus saya blg ke polisinya kalo akun bank jago saya terblokir gitu? tapi yaudahlah ga mau ribet juga udab kirim pesan ke email sisa saldo di sumbangin aja yg blm buat jago, dipikirin dulu ya",1,negative,buat akun pribadi atas nama sendiri udah telfon beberapa kali untuk buka blokir akun minggu untuk urus begian doang ujungnya direspon kalo udah ga bisa punya akun di bank ini giliran tanya sisa saldo gimana disuruh ke kantor polisi ya saya tau ke kantor polisi tapi apa tujuannya apa cuma datang terus saya blg ke polisinya kalo akun bank jago saya terblokir gitu tapi yaudahlah ga mau ribet juga udab kirim pesan ke email sisa saldo di sumbangin aja yg blm buat jago dipikirin dulu ya
811830b9-c41d-4490-812f-c27990c0aa2a,"terima kasih bank jago, respon cepat dan aplikasi bank digital terbaik",5,positive,terima kasih bank jago respon cepat dan aplikasi bank digital terbaik
8e3ab552-e752-46d2-934c-ab10c0fc98e5,good,5,positive,good
76486590-048f-430b-8852-45c97f3ee292,"Suka banget nih, bisa bebas top up dan kirim tanpa biaya transaksi tiap bulan. bisa buat kartu digital maupun fisik. gaperlu keluar rumah, sudah jadi kartunya. terus update bank jagooo uhuuyyy thanks",5,positive,suka banget nih bisa bebas top up dan kirim tanpa biaya transaksi tiap bulan bisa buat kartu digital maupun fisik gaperlu keluar rumah sudah jadi kartunya terus update bank jagooo uhuuyyy thanks
d3565486-eb24-47ee-99f5-ead6d21d20a4,Sangat senang menggunakan aplikasi ini untuk aktifitas harian saya,5,positive,sangat senang menggunakan aplikasi ini untuk aktifitas harian saya
074b7504-520e-44eb-8fcf-de6965adef12,keren,5,positive,keren
0d52d9c1-6176-48cf-a379-770def6231c3,sangaattt puass dengan fitur dan layanan yang diberikan,5,positive,sangaattt puass dengan fitur dan layanan yang diberikan
fdd070d1-2866-40c0-a892-3663c34c9459,pocket yang fleksibel aku pikir,5,positive,pocket yang fleksibel aku pikir
2100101d-3b6a-4ce1-b2cf-ae401a67ba3c,"astaga sangat tidak efisien untuk mengganti password, padahal sudah terintegrasi dengan nomor wa",1,negative,astaga sangat tidak efisien untuk mengganti password padahal sudah terintegrasi dengan nomor wa
17f2df82-5e1d-490b-b069-3cd2d3891adc,"tiap dibuka ngeblank mulu aplikasi oon ini, HP gw Oppo Find X9 Pro, gamungkin HP gw yg lag",1,negative,tiap dibuka ngeblank mulu aplikasi oon ini hp gw oppo find x pro gamungkin hp gw yg lag
d7f24285-a570-41b1-be5b-1d29f611f750,good,5,positive,good
5c741643-5c1e-4663-9938-b050b82ec543,"lemot banget mau transfer laoding terus, pas bagian periksa nomor rekening",1,negative,lemot banget mau transfer laoding terus pas bagian periksa nomor rekening
63e5b9d8-5bbf-44cb-8008-68c9c2a1d2c0,my go to app! keterusan pakenya karena useful bgt buat nabung,5,positive,my go to app keterusan pakenya karena useful bgt buat nabung
0fe6dae5-c155-4183-b315-f6d23d8f2f49,"penanganan ke email nya lama banget, mana yang jawab Ai semua, ngurus perubahan data udah seminggu gak ada balesan dari CS nya sama sekali, parah udah berulang kali lapor dapet tiket ujung-ujungnya gak di proses. mending di e banking laen dah, kapok",1,negative,penanganan ke email nya lama banget mana yang jawab ai semua ngurus perubahan data udah seminggu gak ada balesan dari cs nya sama sekali parah udah berulang kali lapor dapet tiket ujungujungnya gak di proses mending di e banking laen dah kapok
fc7257e5-8f12-42cc-b0b2-5ba41edf39a2,"sudah pake versi yang paling update tapi tiap mau pake app disuruh login trus, padahal sudah nyalain login pake fingers print. tapi tetep gak lama harus login lagi. aneh bet dah ahh update apps nya",2,negative,sudah pake versi yang paling update tapi tiap mau pake app disuruh login trus padahal sudah nyalain login pake fingers print tapi tetep gak lama harus login lagi aneh bet dah ahh update apps nya
